974.522,95.5833,393.3
991.683,97.4512,393.4
999.535,99.4056,393.5
997.509,101.411,393.6
985.51,103.428,393.7
963.943,105.414,393.8
933.687,107.326,393.9
896.016,109.125,394
852.476,110.772,394.1
804.753,112.239,394.2
754.527,113.503,394.3
703.364,114.547,394.4
652.624,115.365,394.5
603.414,115.956,394.6
556.577,116.327,394.7
512.697,116.487,394.8
472.134,116.45,394.9
435.059,116.233,395
401.499,115.852,395.1
371.371,115.326,395.2
344.522,114.671,395.3
320.754,113.905,395.4
299.845,113.043,395.5
281.569,112.1,395.6
265.704,111.088,395.7
252.04,110.021,395.8
240.386,108.909,395.9
230.569,107.762,396
222.441,106.589,396.1
215.872,105.398,396.2
210.756,104.196,396.3
207.003,102.989,396.4
204.548,101.784,396.5
203.341,100.585,396.6
203.351,99.3983,396.7
204.563,98.2278,396.8
206.98,97.0781,396.9
210.619,95.9535,397
215.516,94.8581,397.1
221.72,93.796,397.2
229.296,92.7714,397.3
238.324,91.7884,397.4
248.901,90.8513,397.5
261.134,89.9649,397.6
275.149,89.1338,397.7
291.079,88.3633,397.8
309.07,87.6589,397.9
329.273,87.0265,398
351.839,86.4725,398.1
376.915,86.0039,398.2
404.633,85.6282,398.3
435.097,85.3534,398.4
468.372,85.188,398.5
504.462,85.1409,398.6
543.289,85.2215,398.7
584.671,85.4392,398.8
628.292,85.8033,398.9
673.681,86.3226,399
720.185,87.0051,399.1
766.952,87.857,399.2
812.933,88.8823,399.3
856.891,90.0818,399.4
897.439,91.4524,399.5
933.102,92.9859,399.6
962.407,94.6685,399.7
983.989,96.4802,399.8
996.715,98.3943,399.9
999.8,100.378,400
992.898,102.394,400.1
976.158,104.402,400.2
950.224,106.357,400.3
916.177,108.219,400.4
875.443,109.948,400.5
829.653,111.511,400.6
780.506,112.881,400.7
729.639,114.039,400.8
678.527,114.974,400.9
628.41,115.681,401
580.267,116.164,401.1
534.812,116.43,401.2
492.515,116.493,401.3
453.639,116.366,401.4
418.28,116.067,401.5
386.407,115.613,401.6
357.898,115.022,401.7
332.576,114.311,401.8
310.229,113.496,401.9
290.631,112.593,402
273.556,111.615,402.1
258.787,110.575,402.2
246.125,109.485,402.3
235.386,108.355,402.4
226.409,107.194,402.5
219.055,106.011,402.6
213.205,104.814,402.7
208.763,103.609,402.8
205.649,102.402,402.9
203.807,101.199,403
203.195,100.005,403.1
203.791,98.8259,403.2
205.589,97.665,403.3
208.598,96.5271,403.4
212.844,95.4162,403.5
218.371,94.3365,403.6
225.234,93.2921,403.7
233.506,92.2872,403.8
243.275,91.326,403.9
254.644,90.4131,404
267.729,89.553,404.1
282.659,88.7507,404.2
299.574,88.0117,404.3
318.623,87.3415,404.4
339.958,86.7465,404.5
363.728,86.2332,404.6
390.076,85.8089,404.7
419.12,85.4813,404.8
450.948,85.2586,404.9
485.598,85.1497,405
523.037,85.1636,405.1
563.138,85.3098,405.2
605.659,85.5976,405.3
650.211,86.0363,405.4
696.236,86.6342,405.5
742.986,87.3985,405.6
789.514,88.3345,405.7
834.675,89.4447,405.8
877.153,90.7282,405.9
915.509,92.1795,406
948.255,93.7878,406.1
973.958,95.5361,406.2
991.35,97.4014,406.3
999.453,99.3539,406.4
997.688,101.359,406.5
985.946,103.376,406.6
964.619,105.363,406.7
934.575,107.278,406.8
897.078,109.08,406.9
853.67,110.732,407
806.034,112.204,407.1
755.854,113.472,407.2
704.697,114.522,407.3
653.93,115.346,407.4
604.669,115.944,407.5
557.761,116.32,407.6
513.799,116.485,407.7
473.147,116.454,407.8
435.98,116.241,407.9
402.329,115.864,408
372.114,115.341,408.1
345.182,114.69,408.2
321.336,113.926,408.3
300.356,113.067,408.4
282.014,112.125,408.5
266.089,111.116,408.6
252.37,110.05,408.7
240.665,108.939,408.8
230.803,107.793,408.9
222.633,106.62,409
216.025,105.429,409.1
210.871,104.227,409.2
207.085,103.021,409.3
204.596,101.815,409.4
203.357,100.616,409.5
203.336,99.429,409.6
204.516,98.258,409.7
206.902,97.1077,409.8
210.509,95.9824,409.9
215.373,94.8862,410
221.542,93.8232,410.1
229.081,92.7976,410.2
238.07,91.8134,410.3
248.605,90.8751,410.4
260.794,89.9873,410.5
274.76,89.1548,410.6
290.639,88.3826,410.7
308.575,87.6764,410.8
328.718,87.042,410.9
351.22,86.4859,411
376.229,86.015,411.1
403.876,85.6368,411.2
434.268,85.3592,411.3
467.47,85.1908,411.4
503.487,85.1406,411.5
542.245,85.2177,411.6
583.563,85.4317,411.7
627.132,85.7919,411.8
672.482,86.3071,411.9
718.966,86.9852,412
765.739,87.8326,412.1
811.755,88.8534,412.2
855.783,90.0484,412.3
896.438,91.4146,412.4
932.247,92.944,412.5
961.735,94.623,412.6
983.534,96.4316,412.7
996.502,98.3434,412.8
999.845,100.326,412.9
993.204,102.342,413
976.714,104.35,413.1
951.007,106.307,413.2
917.155,108.172,413.3
876.575,109.905,413.4
830.895,111.473,413.5
781.814,112.848,413.6
730.973,114.012,413.7
679.85,114.952,413.8
629.694,115.665,413.9
581.489,116.154,414
535.957,116.426,414.1
493.574,116.494,414.2
454.607,116.372,414.3
419.157,116.077,414.4
387.194,115.627,414.5
358.6,115.039,414.6
333.197,114.331,414.7
310.775,113.519,414.8
291.108,112.617,414.9
273.97,111.641,415
259.145,110.603,415.1
246.43,109.514,415.2
235.643,108.385,415.3
226.622,107.225,415.4
219.227,106.042,415.5
213.34,104.845,415.6
208.861,103.64,415.7
205.714,102.433,415.8
203.84,101.23,415.9
203.196,100.036,416
203.761,98.8564,416.1
205.527,97.695,416.2
208.504,96.5564,416.3
212.718,95.4447,416.4
218.21,94.3642,416.5
225.038,93.3188,416.6
233.272,92.3128,416.7
243.001,91.3505,416.8
254.327,90.4362,416.9
267.365,89.5747,417
282.246,88.7709,417.1
299.107,88.0301,417.2
318.099,87.3581,417.3
339.372,86.761,417.4
363.077,86.2455,417.5
389.356,85.8187,417.6
418.329,85.4885,417.7
450.084,85.263,417.8
484.66,85.151,417.9
522.027,85.1616,418
562.062,85.3043,418.1
604.524,85.5883,418.2
649.029,86.0229,418.3
695.025,86.6165,418.4
741.767,87.3764,418.5
788.314,88.3079,418.6
833.527,89.4136,418.7
876.092,90.6927,418.8
914.574,92.1397,418.9
947.486,93.7441,419
973.388,95.489,419.1
991.011,97.3515,419.2
999.365,99.3022,419.3
997.861,101.306,419.4
986.376,103.323,419.5
965.289,105.312,419.6
935.458,107.229,419.7
898.136,109.034,419.8
854.861,110.691,419.9
807.314,112.168,420
757.179,113.442,420.1
706.029,114.498,420.2
655.237,115.328,420.3
605.925,115.931,420.4
558.947,116.313,420.5
514.903,116.484,420.6
474.162,116.457,420.7
436.904,116.249,420.8
403.161,115.876,420.9
372.858,115.357,421
345.843,114.708,421.1
321.92,113.948,421.2
300.868,113.09,421.3
282.46,112.151,421.4
266.475,111.143,421.5
252.701,110.078,421.6
240.946,108.968,421.7
231.038,107.823,421.8
222.826,106.651,421.9
216.178,105.461,422
210.988,104.259,422.1
207.167,103.052,422.2
204.646,101.846,422.3
203.374,100.647,422.4
203.321,99.4597,422.5
204.471,98.2883,422.6
206.824,97.1374,422.7
210.4,96.0114,422.8
215.23,94.9144,422.9
221.364,93.8505,423
228.867,92.8238,423.1
237.817,91.8385,423.2
248.31,90.899,423.3
260.455,90.0098,423.4
274.373,89.1757,423.5
290.201,88.4019,423.6
308.081,87.6939,423.7
328.164,87.0575,423.8
350.603,86.4993,423.9
375.545,86.0261,424
403.122,85.6454,424.1
433.442,85.3651,424.2
466.57,85.1938,424.3
502.514,85.1403,424.4
541.202,85.214,424.5
582.457,85.4243,424.6
625.972,85.7806,424.7
671.283,86.2917,424.8
717.748,86.9655,424.9
764.525,87.8084,425
810.576,88.8246,425.1
854.673,90.0151,425.2
895.434,91.3769,425.3
931.389,92.9022,425.4
961.059,94.5775,425.5
983.073,96.383,425.6
996.283,98.2925,425.7
999.883,100.274,425.8
993.502,102.289,425.9
977.263,104.298,426
951.784,106.257,426.1
918.128,108.125,426.2
877.703,109.862,426.3
832.134,111.434,426.4
783.121,112.815,426.5
732.306,113.984,426.6
681.174,114.931,426.7
630.979,115.65,426.8
582.713,116.144,426.9
537.104,116.422,427
494.635,116.494,427.1
455.578,116.377,427.2
420.035,116.087,427.3
387.983,115.64,427.4
359.303,115.056,427.5
333.82,114.351,427.6
311.323,113.541,427.7
291.588,112.642,427.8
274.387,111.667,427.9
259.503,110.631,428
246.736,109.543,428.1
235.901,108.414,428.2
226.836,107.255,428.3
219.4,106.073,428.4
213.475,104.876,428.5
208.961,103.671,428.6
205.78,102.465,428.7
203.873,101.261,428.8
203.198,100.067,428.9
203.731,98.8869,429
205.466,97.725,429.1
208.411,96.5857,429.2
212.593,95.4733,429.3
218.051,94.3919,429.4
224.843,93.3456,429.5
233.039,92.3385,429.6
242.728,91.375,429.7
254.011,90.4594,429.8
267.003,89.5964,429.9
281.834,88.791,430
298.642,88.0485,430.1
317.576,87.3747,430.2
338.788,86.7755,430.3
362.428,86.2578,430.4
388.638,85.8287,430.5
417.54,85.4958,430.6
449.222,85.2675,430.7
483.725,85.1524,430.8
521.02,85.1597,430.9
560.988,85.2988,431
603.391,85.579,431.1
647.849,86.0096,431.2
693.814,86.599,431.3
740.548,87.3545,431.4
787.114,88.2815,431.5
832.377,89.3826,431.6
875.029,90.6572,431.7
913.636,92.1,431.8
946.711,93.7004,431.9
972.814,95.442,432
990.665,97.3018,432.1
999.271,99.2506,432.2
998.026,101.254,432.3
986.798,103.271,432.4
965.953,105.261,432.5
936.335,107.181,432.6
899.19,108.989,432.7
856.049,110.65,432.8
808.591,112.132,432.9
758.503,113.412,433
707.361,114.473,433.1
656.545,115.309,433.2
607.182,115.918,433.3
560.135,116.306,433.4
516.009,116.482,433.5
475.179,116.46,433.6
437.829,116.256,433.7
403.996,115.888,433.8
373.605,115.372,433.9
346.506,114.727,434
322.505,113.969,434.1
301.382,113.113,434.2
282.908,112.176,434.3
266.862,111.17,434.4
253.033,110.106,434.5
241.228,108.998,434.6
231.274,107.853,434.7
223.019,106.682,434.8
216.333,105.492,434.9
211.106,104.29,435
207.25,103.084,435.1
204.695,101.878,435.2
203.392,100.678,435.3
203.307,99.4905,435.4
204.426,98.3185,435.5
206.748,97.1671,435.6
210.291,96.0404,435.7
215.088,94.9425,435.8
221.188,93.8777,435.9
228.654,92.85,436
237.566,91.8636,436.1
248.017,90.9228,436.2
260.117,90.0322,436.3
273.988,89.1967,436.4
289.763,88.4212,436.5
307.588,87.7114,436.6
327.612,87.0732,436.7
349.988,86.5128,436.8
374.863,86.0373,436.9
402.37,85.6541,437
432.617,85.3711,437.1
465.672,85.1968,437.2
501.543,85.1401,437.3
540.162,85.2104,437.4
581.353,85.4171,437.5
624.814,85.7694,437.6
670.086,86.2763,437.7
716.53,86.9458,437.8
763.312,87.7843,437.9
809.396,88.7959,438
853.56,89.9819,438.1
894.427,91.3394,438.2
930.526,92.8606,438.3
960.378,94.5322,438.4
982.607,96.3346,438.5
996.058,98.2418,438.6
999.915,100.222,438.7
993.794,102.237,438.8
977.806,104.246,438.9
952.556,106.207,439
919.096,108.078,439.1
878.827,109.818,439.2
833.371,111.396,439.3
784.426,112.781,439.4
733.638,113.956,439.5
682.497,114.909,439.6
632.264,115.634,439.7
583.938,116.134,439.8
538.253,116.417,439.9
495.698,116.495,440
456.55,116.382,440.1
420.916,116.096,440.2
388.774,115.654,440.3
360.008,115.073,440.4
334.445,114.371,440.5
311.873,113.563,440.6
292.068,112.666,440.7
274.804,111.694,440.8
259.863,110.658,440.9
247.043,109.572,441
236.16,108.444,441.1
227.051,107.286,441.2
219.574,106.104,441.3
213.611,104.908,441.4
209.062,103.703,441.5
205.847,102.496,441.6
203.907,101.293,441.7
203.2,100.098,441.8
203.702,98.9175,441.9
205.406,97.7549,442
208.319,96.615,442.1
212.468,95.5019,442.2
217.892,94.4196,442.3
224.649,93.3723,442.4
232.808,92.3642,442.5
242.457,91.3995,442.6
253.697,90.4826,442.7
266.643,89.6182,442.8
281.424,88.8112,442.9
298.179,88.067,443
317.056,87.3913,443.1
338.206,86.7901,443.2
361.781,86.2702,443.3
387.923,85.8387,443.4
416.753,85.5032,443.5
448.362,85.2721,443.6
482.791,85.1539,443.7
520.015,85.1579,443.8
559.915,85.2935,443.9
602.259,85.5699,444
646.67,85.9965,444.1
692.604,86.5816,444.2
739.329,87.3327,444.3
785.913,88.2552,444.4
831.226,89.3518,444.5
873.964,90.6219,444.6
912.695,92.0604,444.7
945.932,93.6569,444.8
972.233,95.3951,444.9
990.313,97.2521,445
999.169,99.1991,445.1
998.185,101.201,445.2
987.214,103.219,445.3
966.611,105.21,445.4
937.206,107.132,445.5
900.239,108.944,445.6
857.233,110.609,445.7
809.866,112.096,445.8
759.826,113.381,445.9
708.693,114.448,446
657.853,115.29,446.1
608.44,115.905,446.2
561.325,116.298,446.3
517.117,116.48,446.4
476.198,116.463,446.5
438.756,116.264,446.6
404.832,115.899,446.7
374.353,115.387,446.8
347.172,114.745,446.9
323.093,113.99,447
301.897,113.137,447.1
283.357,112.201,447.2
267.251,111.196,447.3
253.367,110.135,447.4
241.512,109.027,447.5
231.511,107.883,447.6
223.214,106.713,447.7
216.488,105.523,447.8
211.224,104.321,447.9
207.334,103.115,448
204.746,101.909,448.1
203.411,100.71,448.2
203.295,99.5212,448.3
204.382,98.3488,448.4
206.672,97.1967,448.5
210.183,96.0693,448.6
214.947,94.9707,448.7
221.012,93.905,448.8
228.442,92.8762,448.9
237.315,91.8887,449
247.725,90.9467,449.1
259.781,90.0547,449.2
273.604,89.2177,449.3
289.328,88.4406,449.4
307.097,87.729,449.5
327.062,87.0888,449.6
349.375,86.5264,449.7
374.183,86.0486,449.8
401.621,85.6628,449.9
431.795,85.3771,450
464.776,85.1999,450.1
500.575,85.1401,450.2
539.123,85.2069,450.3
580.251,85.4099,450.4
623.658,85.7583,450.5
668.89,86.2611,450.6
715.313,86.9263,450.7
762.098,87.7603,450.8
808.215,88.7674,450.9
852.446,89.9489,451
893.417,91.3019,451.1
929.659,92.819,451.2
959.691,94.4869,451.3
982.135,96.2863,451.4
995.826,98.1911,451.5
999.939,100.169,451.6
994.079,102.184,451.7
978.343,104.194,451.8
953.322,106.157,451.9
920.059,108.03,452
879.947,109.775,452.1
834.605,111.357,452.2
785.729,112.748,452.3
734.97,113.929,452.4
683.821,114.887,452.5
633.551,115.618,452.6
585.165,116.124,452.7
539.404,116.412,452.8
496.763,116.495,452.9
457.524,116.388,453
421.799,116.106,453.1
389.567,115.667,453.2
360.716,115.09,453.3
335.071,114.39,453.4
312.425,113.586,453.5
292.551,112.691,453.6
275.223,111.72,453.7
260.225,110.686,453.8
247.352,109.6,453.9
236.42,108.474,454
227.267,107.316,454.1
219.75,106.135,454.2
213.748,104.939,454.3
209.163,103.734,454.4
205.914,102.527,454.5
203.942,101.324,454.6
203.203,100.129,454.7
203.674,98.948,454.8
205.346,97.7849,454.9
208.228,96.6444,455
212.344,95.5305,455.1
217.735,94.4473,455.2
224.456,93.3991,455.3
232.577,92.3899,455.4
242.186,91.424,455.5
253.383,90.5058,455.6
266.284,89.64,455.7
281.015,88.8314,455.8
297.717,88.0856,455.9
316.537,87.408,456
337.626,86.8048,456.1
361.136,86.2827,456.2
387.209,85.8487,456.3
415.968,85.5107,456.4
447.504,85.2767,456.5
481.86,85.1555,456.6
519.012,85.1562,456.7
558.845,85.2882,456.8
601.129,85.5609,456.9
645.493,85.9834,457
691.396,86.5643,457.1
738.111,87.311,457.2
784.712,88.229,457.3
830.073,89.3211,457.4
872.896,90.5867,457.5
911.75,92.0209,457.6
945.149,93.6135,457.7
971.647,95.3482,457.8
989.956,97.2026,457.9
999.061,99.1476,458
998.337,101.149,458.1
987.624,103.166,458.2
967.262,105.159,458.3
938.073,107.083,458.4
901.283,108.898,458.5
858.414,110.568,458.6
811.139,112.06,458.7
761.148,113.35,458.8
710.025,114.424,458.9
659.162,115.271,459
609.7,115.892,459.1
562.516,116.291,459.2
518.226,116.478,459.3
477.219,116.466,459.4
439.686,116.271,459.5
405.671,115.91,459.6
375.104,115.402,459.7
347.839,114.763,459.8
323.682,114.011,459.9
302.414,113.16,460
283.808,112.227,460.1
267.641,111.223,460.2
253.702,110.163,460.3
241.796,109.056,460.4
231.75,107.913,460.5
223.41,106.743,460.6
216.644,105.554,460.7
211.344,104.353,460.8
207.418,103.146,460.9
204.798,101.94,461
203.43,100.741,461.1
203.283,99.5519,461.2
204.338,98.379,461.3
206.598,97.2264,461.4
210.077,96.0983,461.5
214.807,94.9989,461.6
220.838,93.9322,461.7
228.231,92.9025,461.8
237.065,91.9138,461.9
247.434,90.9706,462
259.445,90.0773,462.1
273.221,89.2387,462.2
288.894,88.46,462.3
306.608,87.7467,462.4
326.514,87.1045,462.5
348.764,86.54,462.6
373.506,86.0599,462.7
400.873,85.6716,462.8
430.975,85.3832,462.9
463.883,85.2031,463
499.608,85.1401,463.1
538.087,85.2035,463.2
579.151,85.4028,463.3
622.504,85.7474,463.4
667.695,86.2461,463.5
714.097,86.9069,463.6
760.885,87.7364,463.7
807.034,88.739,463.8
851.331,89.916,463.9
892.405,91.2646,464
928.788,92.7776,464.1
959,94.4418,464.2
981.657,96.238,464.3
995.588,98.1405,464.4
999.957,100.117,464.5
994.358,102.132,464.6
978.872,104.142,464.7
954.082,106.107,464.8
921.017,107.983,464.9
881.064,109.732,465
835.836,111.318,465.1
787.031,112.714,465.2
736.301,113.901,465.3
685.145,114.865,465.4
634.838,115.602,465.5
586.393,116.113,465.6
540.557,116.407,465.7
497.83,116.496,465.8
458.501,116.393,465.9
422.684,116.115,466
390.362,115.68,466.1
361.425,115.106,466.2
335.7,114.41,466.3
312.978,113.608,466.4
293.035,112.715,466.5
275.644,111.746,466.6
260.587,110.713,466.7
247.661,109.629,466.8
236.681,108.504,466.9
227.484,107.346,467
219.926,106.166,467.1
213.886,104.97,467.2
209.265,103.766,467.3
205.983,102.559,467.4
203.978,101.355,467.5
203.207,100.16,467.6
203.647,98.9785,467.7
205.288,97.8149,467.8
208.138,96.6737,467.9
212.222,95.5591,468
217.578,94.4751,468.1
224.264,93.4259,468.2
232.348,92.4156,468.3
241.917,91.4485,468.4
253.071,90.529,468.5
265.926,89.6618,468.6
280.608,88.8517,468.7
297.257,88.1041,468.8
316.019,87.4247,468.9
337.048,86.8195,469
360.493,86.2952,469.1
386.498,85.8589,469.2
415.185,85.5182,469.3
446.648,85.2814,469.4
480.931,85.1572,469.5
518.011,85.1546,469.6
557.777,85.283,469.7
600.001,85.5519,469.8
644.317,85.9705,469.9
690.188,86.5472,470
736.893,87.2895,470.1
783.51,88.2029,470.2
828.919,89.2905,470.3
871.825,90.5516,470.4
910.801,91.9816,470.5
944.361,93.5702,470.6
971.056,95.3015,470.7
989.592,97.1531,470.8
998.946,99.0961,470.9
998.482,101.096,471
988.026,103.114,471.1
967.907,105.108,471.2
938.934,107.034,471.3
902.324,108.853,471.4
859.592,110.526,471.5
812.41,112.023,471.6
762.469,113.319,471.7
711.357,114.398,471.8
660.471,115.252,471.9
610.961,115.879,472
563.708,116.283,472.1
519.338,116.475,472.2
478.242,116.468,472.3
440.618,116.278,472.4
406.512,115.922,472.5
375.856,115.417,472.6
348.508,114.781,472.7
324.273,114.031,472.8
302.933,113.183,472.9
284.26,112.252,473
268.033,111.25,473.1
254.038,110.191,473.2
242.082,109.086,473.3
231.989,107.943,473.4
223.606,106.774,473.5
216.802,105.585,473.6
211.464,104.384,473.7
207.504,103.178,473.8
204.85,101.972,473.9
203.45,100.772,474
203.271,99.5827,474.1
204.296,98.4093,474.2
206.524,97.2561,474.3
209.971,96.1273,474.4
214.668,95.0271,474.5
220.664,93.9595,474.6
228.021,92.9288,474.7
236.817,91.939,474.8
247.144,90.9945,474.9
259.111,90.0999,475
272.839,89.2598,475.1
288.461,88.4795,475.2
306.121,87.7644,475.3
325.968,87.1203,475.4
348.155,86.5536,475.5
372.83,86.0712,475.6
400.127,85.6805,475.7
430.157,85.3894,475.8
462.991,85.2063,475.9
498.644,85.1402,476
537.053,85.2002,476.1
578.052,85.3959,476.2
621.351,85.7365,476.3
666.501,86.2311,476.4
712.881,86.8876,476.5
759.671,87.7127,476.6
805.851,88.7108,476.7
850.213,89.8832,476.8
891.389,91.2274,476.9
927.913,92.7363,477
958.304,94.3968,477.1
981.173,96.1898,477.2
995.343,98.0899,477.3
999.968,100.065,477.4
994.629,102.079,477.5
979.396,104.091,477.6
954.836,106.057,477.7
921.97,107.936,477.8
882.176,109.688,477.9
837.064,111.279,478
788.331,112.681,478.1
737.631,113.873,478.2
686.47,114.843,478.3
636.127,115.585,478.4
587.622,116.103,478.5
541.711,116.402,478.6
498.899,116.496,478.7
459.479,116.398,478.8
423.571,116.124,478.9
391.159,115.693,479
362.136,115.123,479.1
336.33,114.429,479.2
313.533,113.63,479.3
293.52,112.739,479.4
276.066,111.772,479.5
260.951,110.741,479.6
247.972,109.658,479.7
236.944,108.533,479.8
227.702,107.377,479.9
220.103,106.197,480
214.025,105.001,480.1
209.368,103.797,480.2
206.052,102.59,480.3
204.014,101.386,480.4
203.212,100.191,480.5
203.621,99.009,480.6
205.23,97.8449,480.7
208.049,96.7031,480.8
212.1,95.5877,480.9
217.423,94.5029,481
224.073,93.4527,481.1
232.119,92.4414,481.2
241.649,91.4731,481.3
252.76,90.5523,481.4
265.569,89.6836,481.5
280.202,88.872,481.6
296.798,88.1227,481.7
315.504,87.4414,481.8
336.471,86.8342,481.9
359.852,86.3077,482
385.788,85.869,482.1
414.405,85.5258,482.2
445.795,85.2862,482.3
480.004,85.1589,482.4
517.012,85.1531,482.5
556.711,85.278,482.6
598.875,85.5431,482.7
643.142,85.9576,482.8
688.981,86.5301,482.9
735.675,87.2681,483
782.307,88.177,483.1
827.764,89.26,483.2
870.753,90.5167,483.3
909.849,91.9424,483.4
943.569,93.527,483.5
970.46,95.2549,483.6
989.222,97.1036,483.7
998.825,99.0447,483.8
998.62,101.044,483.9
988.422,103.062,484
968.546,105.056,484.1
939.789,106.985,484.2
903.36,108.807,484.3
860.766,110.485,484.4
813.678,111.987,484.5
763.788,113.288,484.6
712.688,114.373,484.7
661.781,115.233,484.8
612.222,115.865,484.9
564.903,116.275,485
520.452,116.473,485.1
479.267,116.471,485.2
441.551,116.285,485.3
407.354,115.933,485.4
376.611,115.432,485.5
349.179,114.799,485.6
324.865,114.052,485.7
303.453,113.206,485.8
284.714,112.277,485.9
268.426,111.277,486
254.376,110.219,486.1
242.369,109.115,486.2
232.229,107.974,486.3
223.804,106.805,486.4
216.96,105.616,486.5
211.585,104.415,486.6
207.59,103.209,486.7
204.903,102.003,486.8
203.472,100.803,486.9
203.261,99.6134,487
204.254,98.4396,487.1
206.451,97.2858,487.2
209.866,96.1563,487.3
214.53,95.0553,487.4
220.492,93.9869,487.5
227.812,92.9551,487.6
236.569,91.9642,487.7
246.856,91.0185,487.8
258.779,90.1225,487.9
272.459,89.2809,488
288.03,88.499,488.1
305.635,87.7821,488.2
325.423,87.1361,488.3
347.547,86.5673,488.4
372.156,86.0827,488.5
399.383,85.6895,488.6
429.341,85.3957,488.7
462.102,85.2096,488.8
497.682,85.1403,488.9
536.02,85.197,489
576.956,85.389,489.1
620.199,85.7258,489.2
665.309,86.2162,489.3
711.666,86.8685,489.4
758.457,87.6891,489.5
804.668,88.6826,489.6
849.093,89.8505,489.7
890.37,91.1904,489.8
927.034,92.6951,489.9
957.603,94.3518,490
980.683,96.1417,490.1
995.092,98.0394,490.2
999.973,100.013,490.3
994.894,102.027,490.4
979.913,104.039,490.5
955.584,106.007,490.6
922.918,107.888,490.7
883.285,109.644,490.8
838.29,111.24,490.9
789.629,112.647,491
738.961,113.844,491.1
687.794,114.82,491.2
637.416,115.569,491.3
588.853,116.092,491.4
542.867,116.397,491.5
499.97,116.496,491.6
460.46,116.402,491.7
424.46,116.133,491.8
391.958,115.706,491.9
362.849,115.139,492
336.962,114.449,492.1
314.089,113.652,492.2
294.007,112.763,492.3
276.489,111.798,492.4
261.316,110.768,492.5
248.284,109.687,492.6
237.208,108.563,492.7
227.921,107.407,492.8
220.281,106.228,492.9
214.165,105.033,493
209.472,103.828,493.1
206.122,102.621,493.2
204.052,101.417,493.3
203.218,100.222,493.4
203.595,99.0395,493.5
205.173,97.8749,493.6
207.96,96.7324,493.7
211.979,95.6163,493.8
217.268,94.5306,493.9
223.883,93.4795,494
231.892,92.4671,494.1
241.382,91.4977,494.2
252.451,90.5756,494.3
265.214,89.7055,494.4
279.798,88.8924,494.5
296.341,88.1414,494.6
314.99,87.4583,494.7
335.897,86.8491,494.8
359.213,86.3204,494.9
385.081,85.8793,495
413.626,85.5335,495.1
444.943,85.2911,495.2
479.079,85.1608,495.3
516.016,85.1516,495.4
555.646,85.273,495.5
597.751,85.5344,495.6
641.969,85.9449,495.7
687.775,86.5132,495.8
734.457,87.2467,495.9
781.105,88.1512,496
826.607,89.2297,496.1
869.678,90.4819,496.2
908.894,91.9032,496.3
942.772,93.484,496.4
969.858,95.2083,496.5
988.846,97.0543,496.6
998.697,98.9934,496.7
998.751,100.991,496.8
988.812,103.009,496.9
969.179,105.005,497
940.639,106.936,497.1
904.391,108.762,497.2
861.937,110.443,497.3
814.945,111.95,497.4
765.106,113.257,497.5
714.019,114.348,497.6
663.091,115.213,497.7
613.486,115.852,497.8
566.098,116.267,497.9
521.567,116.47,498
480.294,116.473,498.1
442.487,116.292,498.2
408.199,115.944,498.3
377.368,115.447,498.4
349.852,114.817,498.5
325.46,114.073,498.6
303.975,113.23,498.7
285.17,112.302,498.8
268.82,111.304,498.9
254.714,110.247,499
242.657,109.144,499.1
232.471,108.004,499.2
224.003,106.835,499.3
217.119,105.647,499.4
211.707,104.447,499.5
207.677,103.24,499.6
204.957,102.034,499.7
203.493,100.834,499.8
203.251,99.6441,499.9
204.214,98.4698,500
206.379,97.3155,500.1
209.761,96.1853,500.2
214.393,95.0835,500.3
220.32,94.0142,500.4
227.604,92.9814,500.5
236.323,91.9894,500.6
246.568,91.0424,500.7
258.448,90.1451,500.8
272.081,89.3021,500.9
287.601,88.5185,501
305.15,87.7999,501.1
324.88,87.1519,501.2
346.942,86.5811,501.3
371.484,86.0942,501.4
398.642,85.6985,501.5
428.528,85.402,501.6
461.215,85.2131,501.7
496.722,85.1406,501.8
534.99,85.1939,501.9
575.861,85.3822,502
619.049,85.7151,502.1
664.118,86.2015,502.2
710.452,86.8494,502.3
757.243,87.6656,502.4
803.484,88.6546,502.5
847.972,89.818,502.6
889.349,91.1534,502.7
926.152,92.654,502.8
956.897,94.307,502.9
980.188,96.0937,503
994.835,97.989,503.1
999.97,99.9614,503.2
995.152,101.974,503.3
980.423,103.987,503.4
956.326,105.956,503.5
923.861,107.841,503.6
884.39,109.601,503.7
839.513,111.201,503.8
790.926,112.613,503.9
740.29,113.816,504
689.119,114.798,504.1
638.706,115.552,504.2
590.085,116.081,504.3
544.025,116.392,504.4
501.043,116.496,504.5
461.443,116.407,504.6
425.351,116.142,504.7
392.76,115.719,504.8
363.564,115.155,504.9
337.596,114.468,505
314.648,113.674,505.1
294.496,112.787,505.2
276.914,111.824,505.3
261.683,110.796,505.4
248.598,109.715,505.5
237.472,108.593,505.6
228.141,107.438,505.7
220.46,106.259,505.8
214.306,105.064,505.9
209.577,103.86,506
206.193,102.653,506.1
204.09,101.449,506.2
203.225,100.253,506.3
203.57,99.07,506.4
205.117,97.9049,506.5
207.873,96.7618,506.6
211.859,95.645,506.7
217.114,94.5584,506.8
223.694,93.5064,506.9
231.666,92.4929,507
241.116,91.5223,507.1
252.143,90.5989,507.2
264.86,89.7274,507.3
279.395,88.9127,507.4
295.885,88.1601,507.5
