	t	x	y
	553	9.55504e+06	3580.02
	554	9.54749e+06	3648.6
	555	9.5397e+06	3718.27
	556	9.5317e+06	3789.04
	557	9.52347e+06	3860.92
	558	9.51502e+06	3933.92
	559	9.50635e+06	4008.03
	560	9.49746e+06	4083.28
	561	9.48835e+06	4159.66
	562	9.47903e+06	4237.18
	563	9.46949e+06	4315.85
	564	9.45973e+06	4395.66
	565	9.44975e+06	4476.64
	566	9.43956e+06	4558.78
	567	9.42915e+06	4642.07
	568	9.41852e+06	4726.54
	569	9.40768e+06	4812.18
	570	9.39661e+06	4898.99
	571	9.39013e+06	4489.66
	572	9.38322e+06	4571.41
	573	9.37591e+06	4654.34
	574	9.3682e+06	4738.45
	575	9.3601e+06	4823.75
	576	9.35162e+06	4910.22
	577	9.34278e+06	4997.89
	578	9.33358e+06	5086.74
	579	9.32403e+06	5176.78
	580	9.31413e+06	5268
	581	9.30389e+06	5360.4
	582	9.29332e+06	5453.99
	583	9.28242e+06	5548.76
	584	9.2712e+06	5644.7
	585	9.25966e+06	5741.82
	586	9.24781e+06	5840.1
	587	9.23566e+06	5939.55
	588	9.22319e+06	6040.15
	589	9.21043e+06	6141.9
	590	9.19737e+06	6244.79
	591	9.18401e+06	6348.82
	592	9.17036e+06	6453.96
	593	9.15643e+06	6560.22
	594	9.1422e+06	6667.58
	595	9.12769e+06	6776.03
	596	9.1129e+06	6885.56
	597	9.09782e+06	6996.16
	598	9.08247e+06	7107.8
	599	9.06683e+06	7220.47
	600	9.05093e+06	7334.16
	601	9.04192e+06	6707.07
	602	9.03235e+06	6814.52
	603	9.02223e+06	6923.08
	604	9.01158e+06	7032.74
	605	9.0004e+06	7143.47
	606	8.98873e+06	7255.26
	607	8.97657e+06	7368.1
	608	8.96393e+06	7481.96
	609	8.95082e+06	7596.83
	610	8.93727e+06	7712.69
	611	8.92327e+06	7829.51
	612	8.90885e+06	7947.27
	613	8.89401e+06	8065.96
	614	8.87876e+06	8185.55
	615	8.8631e+06	8306
	616	8.84706e+06	8427.31
	617	8.83063e+06	8549.44
	618	8.81383e+06	8672.36
	619	8.79665e+06	8796.05
	620	8.77912e+06	8920.47
	621	8.76123e+06	9045.61
	622	8.74299e+06	9171.42
	623	8.72441e+06	9297.88
	624	8.70549e+06	9424.95
	625	8.68624e+06	9552.61
	626	8.66667e+06	9680.81
	627	8.64678e+06	9809.53
	628	8.62657e+06	9938.73
	629	8.60606e+06	10068.4
	630	8.58524e+06	10198.4
	631	8.57411e+06	9301.91
	632	8.5623e+06	9425.96
	633	8.54982e+06	9550.66
	634	8.53669e+06	9676
	635	8.52295e+06	9801.93
	636	8.5086e+06	9928.42
	637	8.49367e+06	10055.4
	638	8.47817e+06	10182.9
	639	8.46213e+06	10310.8
	640	8.44556e+06	10439.2
	641	8.42848e+06	10567.9
	642	8.4109e+06	10696.9
	643	8.39285e+06	10826.2
	644	8.37432e+06	10955.8
	645	8.35535e+06	11085.5
	646	8.33593e+06	11215.4
	647	8.31609e+06	11345.5
	648	8.29583e+06	11475.6
	649	8.27518e+06	11605.7
	650	8.25413e+06	11735.9
	651	8.2327e+06	11865.9
	652	8.2109e+06	11995.9
	653	8.18875e+06	12125.8
	654	8.16625e+06	12255.4
	655	8.14341e+06	12384.9
	656	8.12024e+06	12514
	657	8.09676e+06	12642.9
	658	8.07296e+06	12771.4
	659	8.04886e+06	12899.5
	660	8.02447e+06	13027.1
	661	8.01258e+06	11848.6
	662	7.99994e+06	11972.8
	663	7.98658e+06	12097
	664	7.97252e+06	12221.3
	665	7.95779e+06	12345.4
	666	7.94241e+06	12469.5
	667	7.92641e+06	12593.4
	668	7.90981e+06	12717.1
	669	7.89263e+06	12840.5
	670	7.87489e+06	12963.7
	671	7.85661e+06	13086.5
	672	7.83781e+06	13208.9
	673	7.8185e+06	13331
	674	7.79872e+06	13452.5
	675	7.77847e+06	13573.6
	676	7.75777e+06	13694
	677	7.73664e+06	13813.9
	678	7.71509e+06	13933.2
	679	7.69314e+06	14051.8
	680	7.67081e+06	14169.6
	681	7.6481e+06	14286.7
	682	7.62503e+06	14403
	683	7.60162e+06	14518.5
	684	7.57787e+06	14633.1
	685	7.55381e+06	14746.7
	686	7.52944e+06	14859.4
	687	7.50478e+06	14971.2
	688	7.47983e+06	15081.8
	689	7.45461e+06	15191.5
	690	7.42913e+06	15300
	691	7.41844e+06	13880
	692	7.40701e+06	13989.6
	693	7.39487e+06	14098.7
	694	7.38204e+06	14207.3
	695	7.36854e+06	14315.4
	696	7.3544e+06	14422.9
	697	7.33964e+06	14529.8
	698	7.32429e+06	14636
	699	7.30836e+06	14741.5
	700	7.29188e+06	14846.3
	701	7.27487e+06	14950.3
	702	7.25735e+06	15053.5
	703	7.23933e+06	15155.9
	704	7.22084e+06	15257.4
	705	7.20189e+06	15358
	706	7.18251e+06	15457.6
	707	7.16271e+06	15556.2
	708	7.1425e+06	15653.8
	709	7.1219e+06	15750.4
	710	7.10093e+06	15845.9
	711	7.07961e+06	15940.3
	712	7.05794e+06	16033.6
	713	7.03594e+06	16125.7
	714	7.01363e+06	16216.6
	715	6.99102e+06	16306.3
	716	6.96813e+06	16394.8
	717	6.94496e+06	16482
	718	6.92153e+06	16568
	719	6.89785e+06	16652.6
	720	6.87393e+06	16736
	721	6.86628e+06	15152.1
	722	6.85793e+06	15241.1
	723	6.84892e+06	15329.6
	724	6.83925e+06	15417.5
	725	6.82895e+06	15504.6
	726	6.81804e+06	15591.1
	727	6.80654e+06	15676.8
	728	6.79447e+06	15761.7
	729	6.78185e+06	15845.9
	730	6.76871e+06	15929.2
	731	6.75505e+06	16011.6
	732	6.74089e+06	16093.2
	733	6.72626e+06	16173.9
	734	6.71117e+06	16253.6
	735	6.69563e+06	16332.4
	736	6.67967e+06	16410.1
	737	6.6633e+06	16486.9
	738	6.64653e+06	16562.7
	739	6.62938e+06	16637.3
	740	6.61187e+06	16711
	741	6.59401e+06	16783.5
	742	6.57581e+06	16854.9
	743	6.55729e+06	16925.2
	744	6.53846e+06	16994.4
	745	6.51933e+06	17062.4
	746	6.49992e+06	17129.2
	747	6.48024e+06	17194.9
	748	6.4603e+06	17259.3
	749	6.44011e+06	17322.5
	750	6.41969e+06	17384.5
	751	6.41621e+06	15717.9
	752	6.41208e+06	15789.1
	753	6.40733e+06	15859.9
	754	6.40197e+06	15930.1
	755	6.39601e+06	15999.7
	756	6.38948e+06	16068.7
	757	6.38239e+06	16137.1
	758	6.37475e+06	16204.8
	759	6.36658e+06	16271.9
	760	6.35791e+06	16338.2
	761	6.34873e+06	16403.9
	762	6.33907e+06	16468.8
	763	6.32894e+06	16532.9
	764	6.31835e+06	16596.2
	765	6.30733e+06	16658.8
	766	6.29588e+06	16720.5
	767	6.28402e+06	16781.3
	768	6.27177e+06	16841.4
	769	6.25913e+06	16900.5
	770	6.24611e+06	16958.8
	771	6.23274e+06	17016.1
	772	6.21902e+06	17072.5
	773	6.20497e+06	17128
	774	6.1906e+06	17182.6
	775	6.17591e+06	17236.2
	776	6.16093e+06	17288.8
	777	6.14566e+06	17340.5
	778	6.13012e+06	17391.1
	779	6.11431e+06	17440.8
	780	6.09824e+06	17489.4
	781	6.09923e+06	15800.6
	782	6.09961e+06	15860.5
	783	6.0994e+06	15919.9
	784	6.09859e+06	15979
	785	6.09722e+06	16037.7
